Rainha Das Quedas - FM (89.1),Abelardo Luz / SC,Galvão / SC,São Domingos / SC,Ipuaçu / SC,Entre Rios / SC,Marema / SC,Xanxerê / SC,Bom Jesus / SC,Ouro Verde / SC,Passos Maia / SC,Vargeão / SC,Ponte Serrada / SC,Faxinal dos Guedes / SC,Xaxim / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cultura 92 - FM (92.1),Timbó / SC,Blumenau / SC,Rio dos Cedros / SC,Ascurra / SC,Rodeio / SC,Pomerode / SC,Indaial / SC,Doutor Pedrinho / SC,Benedito Novo / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106 - FM (106.7),Três Barras / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropical - FM (99.1),Treze Tílias / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tubá - FM (104.9),Tubarão / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cidade - FM (103.7),Tubarão / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiper - FM (93.9),Tubarão / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monte Carlo (Gravatal) - FM (107.9),Tubarão / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102 (Capivari de Baixo) - FM (102.5),Tubarão / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nativa - FM (88.5),Tubarão / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massa - FM (98.9),Tubarão / SC,Araranguá / SC,Balneário Arroio do Silva / SC,Balneário Gaivota / SC,Bom Jardim da Serra / SC,Braço do Norte / SC,Capivari de Baixo / SC,Cocal do Sul / SC,Criciúma / SC,Ermo / SC,Forquilhinha / SC,Garopaba / SC,Grão Pará / SC,Gravatal / SC,Içara / SC,Imbituba / SC,Imaruí / SC,Jacinto Machado / SC,Jaguaruna / SC,Laguna / SC,Lauro Müller / SC,Meleiro / SC,Maracajá / SC,Morro da Fumaça / SC,Morro Grande / SC,Nova Veneza / SC,Orleans / SC,Passo de Torres / SC,Paulo Lopes / SC,Pedras Grandes / SC,Praia Grande / SC,Rio Fortuna / SC,Sangão / SC,Santa Rosa de Lima / SC,Santa Rosa do Sul / SC,São Bonifácio / SC,São João do Sul / SC,São Ludgero / SC,São Martinho / SC,Siderópolis / SC,Sombrio / SC,Timbé do Sul / SC,Treviso / SC,Treze de Maio / SC,Turvo / SC,Urussanga / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jovem Pan - FM (94.9),Tubarão / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jovem Pan News (Imarui) - FM (95.9),Tubarão / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunaporã - FM (105.9),Tunápolis / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imigrantes - FM (94.1),Turvo / SC,Ermo / SC,Jacinto Machado / SC,Meleiro / SC,Timbé do Sul / SC,Morro Grande / SC,Siderópolis / SC,Forquilhinha / SC,Criciúma / SC,Maracajá / SC,Araranguá / SC,Balneário Arroio do Silva / SC,Balneário Gaivota / SC,Sombrio / SC,Santa Rosa do Sul / SC,Praia Grande / SC,São João do Sul / SC,Passo de Torres / SC,Balneário Rincão / SC,Içara / SC,Tubarão / SC,Nova Veneza / SC,Cocal do Sul / SC,Morro da Fumaça / SC,Jaguaruna / SC,Urussanga / SC,Treviso / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertical (Siderópolis) - FM (97.7),Turvo / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verde Vale - FM (94.1),União da Vitória / PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Educadora Uniguaçu - FM (101.9),União da Vitória / PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massa - FM (106.5),União da Vitória / PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jovem Pan - FM (98.3),União da Vitória / PR,Porto União / SC,Calmon / SC,Canoinhas / SC,Irineópolis / SC,Matos Costa / SC,Timbó Grande / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gralha Azul - FM (88.9),Urubici / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marconi - FM (99.9),Urussanga / SC,Urubici / SC,São Joaquim / SC,Laguna / SC,Tubarão / SC,Araranguá / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Videira - FM (88.5),Videira / SC,Caçador / SC,Macieira / SC,Rio das Antas / SC,Calmon / SC,Matos Costa / SC,Timbó Grande / SC,Curitibanos / SC,Arroio Trinta / SC,Fraiburgo / SC,Lebon Régis / SC,Salto Veloso / SC,Tangará / SC,Monte Carlo / SC,Campos Novos / SC,Porto União / SC,Santa Cecília / SC,Ibiam / SC,Treze Tílias / SC,Pinheiro Preto / SC,Iomerê / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitória - AM (1320),Videira / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V - FM (102.9),Videira / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Popular - Comunitária (104.9),Videira / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Princesa - FM (98.5),Xanxerê / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101 - FM (101.3),Xanxerê / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Momento - FM (97.9),Xanxerê / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nativa - FM (105.7),Xanxerê / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanguarda - FM (95.5),Xaxim / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cultura - FM (96.9),Xaxim / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amiga - Comunitária (104.9),Xaxim / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
